incident_id,case_number,incident_datetime,incident_type_primary,incident_description,clearance_type,address_1,address_2,city,state,zip,country,latitude,longitude,created_at,updated_at,location,hour_of_day,day_of_week,parent_incident_type
807412116,17009013,05/26/2017 04:07:00 PM,LOITER:INTENT:PROSTITUTION [40A],LOITER:INTENT:PROSTITUTION,,1 Block AV & E 19TH ST,,OAKLAND,CA,,,37.79042786863979,-122.23890987371082,05/27/2017 09:05:45 AM,07/04/2017 09:08:09 AM,POINT (-122.238909873711 37.7904278686398),16,Friday,Other Sexual Offense
810438588,17010681,06/21/2017 02:00:00 PM,LOITER:INTENT:PROSTITUTION [40A],LOITER:INTENT:PROSTITUTION,,1 Block AV & INTERNATIONAL BLVD,,OAKLAND,CA,,,37.78075900905559,-122.23145037850149,06/22/2017 09:05:48 AM,07/26/2017 09:09:40 AM,POINT (-122.231450378501 37.7807590090556),14,Wednesday,Other Sexual Offense
810524939,17010682,06/21/2017 02:22:00 PM,LOITER:INTENT:PROSTITUTION [40A],LOITER:INTENT:PROSTITUTION,,1 Block AV & INTERNATIONAL BLVD,,OAKLAND,CA,,,37.78459295631624,-122.2378387795769,06/23/2017 09:05:56 AM,07/24/2017 09:09:33 AM,POINT (-122.237838779577 37.7845929563162),14,Wednesday,Other Sexual Offense
812204948,17011705,07/06/2017 08:25:00 PM,DISORDERLY CONDUCT:PROSTITUTION [40A],DISORDERLY CONDUCT:PROSTITUTION,,1 Block AV & GLEASON WAY,,OAKLAND,CA,,,37.7883388614615,-122.24086843878248,07/12/2017 09:06:54 AM,09/28/2017 09:08:55 AM,POINT (-122.240868438782 37.7883388614615),20,Thursday,Other Sexual Offense
812124281,17011706,07/06/2017 08:59:00 PM,DISORDERLY CONDUCT:PROSTITUTION [40A],DISORDERLY CONDUCT:PROSTITUTION,,1 Block AV & COMMERCE WAY,,OAKLAND,CA,,,37.78936667629872,-122.23822739211384,07/11/2017 09:06:29 AM,09/13/2017 09:08:19 AM,POINT (-122.238227392114 37.7893666762987),20,Thursday,Other Sexual Offense
812124280,17011711,07/06/2017 09:47:00 PM,DISORDERLY CONDUCT:PROSTITUTION [40A],DISORDERLY CONDUCT:PROSTITUTION,,E 22ND ST & MITCHELL ST,,OAKLAND,CA,,,37.786096431157226,-122.22524107533091,07/11/2017 09:06:29 AM,08/29/2017 09:08:21 AM,POINT (-122.225241075331 37.7860964311572),21,Thursday,Other Sexual Offense
811902622,17011716,07/06/2017 11:25:00 PM,LOITER:INTENT:PROSTITUTION [40A],LOITER:INTENT:PROSTITUTION,,3100 Block HIGH ST,,OAKLAND,CA,,,37.784975994919634,-122.19835769197489,07/08/2017 09:06:38 AM,09/13/2017 09:08:19 AM,POINT (-122.198357691975 37.7849759949196),23,Thursday,Other Sexual Offense
815167662,17012787,07/23/2017 01:44:00 AM,LOITER:INTENT:PROSTITUTION [40A],LOITER:INTENT:PROSTITUTION,,17200 Block FOOTHILL BLVD,,SAN_LEANDRO,CA,,,37.69273347790998,-122.10063950178987,08/12/2017 09:08:25 AM,09/15/2017 09:08:01 AM,POINT (-122.10063950179 37.69273347791),1,Sunday,Other Sexual Offense
818406923,17016030,09/13/2017 04:35:00 PM,LOITER:INTENT:PROSTITUTION [40A],LOITER:INTENT:PROSTITUTION,,1 Block AV & INTERNATIONAL BLVD,,OAKLAND,CA,94606,,37.785209201519066,-122.2388915086423,09/14/2017 09:06:18 AM,11/06/2017 10:07:35 AM,POINT (-122.238891508642 37.7852092015191),16,Wednesday,Other Sexual Offense
820416032,17016943,09/27/2017 02:20:00 PM,DISORDERLY CONDUCT:PROSTITUTION [40A],DISORDERLY CONDUCT:PROSTITUTION,,100 Block MEDFORD AV,,HAYWARD,CA,,,37.68003449583186,-122.11135642215622,09/28/2017 09:07:44 AM,12/19/2017 11:16:34 AM,POINT (-122.11135642215622 37.68003449583186),14,Wednesday,Other Sexual Offense
